,genres,item_name,release_date,price,item_id,developer
4475,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&D Complete Dungeon Master's Guide,2015,29.99,422580,"SmiteWorks USA, LLC"
4476,"['Action', 'Indie']",Void Invaders - Soundtrack,2015,0.0,416900,VoidDev
4477,"['Action', 'Indie']",SodaCity,2015,9.99,424210,Tochas Studios
4478,['Indie'],Theme Song OST - Cinderella feat. Meilun,2015,0.99,425500,LeeTingChou
4479,"['Action', 'Adventure', 'Indie', 'RPG']",Notrium,2003,1.99,349100,Instant Kingdom
4480,"['Action', 'Indie']",SodaCity - Original Soundtrack,2015,4.99,424240,Tochas Studios
4481,"['Adventure', 'Indie']",Highschool Possession,2015,6.99,408770,Dharker Studio
4482,"['Animation &amp; Modeling', 'Video Production']",FaceRig Live2D Module,2015,3.99,420680,Holotech Studios
4483,"['Indie', 'Strategy']",Galactic Civilizations III - Precursor Worlds DLC,2015,3.99,420030,Stardock Entertainment
4484,['Action'],GGXrd Extra Color Palettes - ELPHELT VALENTINE,2015,0.99,419965,Arc System Works
4485,['Action'],GUILTY GEAR Xrd -SIGN-,2015,29.99,376300,Arc System Works
4486,['Action'],GGXrd Extra Color Palettes - SIN KISKE,2015,0.99,419964,Arc System Works
4487,['Action'],GGXrd Extra Color Palettes - RAMLETHAL VALENTINE,2015,0.99,419963,Arc System Works
4488,['Action'],GGXrd Extra Color Palettes - ZATO-1,2015,0.99,419961,Arc System Works
4489,['Strategy'],Total War: ATTILA - Age of Charlemagne Campaign Pack,2015,14.99,343464,Creative Assembly
4490,['Action'],GGXrd Extra Color Palettes - I-NO,2015,0.99,419949,Arc System Works
4491,['Action'],GGXrd System Voice - MAY,2015,0.99,419475,Arc System Works
4492,['Action'],GGXrd Extra Color Palettes - BEDMAN,2015,0.99,419962,Arc System Works
4493,['Action'],GGXrd System Voice - KY KISKE,2015,0.99,419474,Arc System Works
4494,['Action'],GGXrd System Voice - SOL BADGUY,2015,0.99,419473,Arc System Works
4495,['Action'],GGXrd Extra Color Palettes - SLAYER,2015,0.99,419960,Arc System Works
4496,['Action'],GGXrd System Voice - ELPHELT VALENTINE,2015,0.99,419938,Arc System Works
4497,['Action'],GGXrd System Voice - SIN KISKE,2015,0.99,419937,Arc System Works
4498,['Action'],GGXrd System Voice - ZATO-1,2015,0.99,419934,Arc System Works
4499,['Action'],GGXrd System Voice - I-NO,2015,0.99,419932,Arc System Works
4500,"['Indie', 'Strategy']",Foresight OST,2015,3.99,409060,"Strides Interactive,Jeremy Lee"
4501,"['Action', 'Adventure', 'Indie']",FreezeME,2015,13.99,390210,Rainy Night Creations
4502,['Casual'],Tetris® Ultimate,2015,14.99,316750,Ubisoft - San Francisco
4503,"['Indie', 'Simulation']",South West Europe Scenery Collection,2015,0.0,420340,Quality Simulations
4504,"['Action', 'Massively Multiplayer', 'Simulation', 'Strategy']",MechWarrior Online™,2015,0.0,342200,Piranha Games Inc.
4505,['Strategy'],Krosmaster - Ogrest Pack,2015,0.0,420322,Ankama Studio
4506,"['Indie', 'Simulation']",Cosplay Maker,2015,14.99,299090,Locked Door Puzzle
4507,['Simulation'],A-Train 9 V4.0 : Mega Japan Train Pack,2015,0.0,418140,ARTDINK
4508,"['Action', 'Casual', 'Indie']",Vector Assault,2015,4.99,425860,Wizbyte Games
4509,"['RPG', 'Strategy']",The Glow,2015,3.99,424060,Brainwashing games
4510,"['Action', 'Adventure', 'Indie']",Dragon's Wake,2015,3.99,399070,Brainbox Software
4511,"['Action', 'Adventure', 'Indie']",Dragon's Wake - Soundtrack,2015,1.99,425710,Brainbox Software
4512,"['Action', 'Indie']",Zero Reflex Soundtrack,2015,0.0,427020,Exordium Games
4513,"['Adventure', 'Casual']",Contract With The Devil,2015,5.99,409600,AZ-Art Development Studio
4514,"['Action', 'Indie', 'Strategy']",Battle of Empires : 1914-1918 - German campaign,2015,4.99,340640,Great War Team
4515,['Simulation'],Train Simulator: Semmeringbahn - Mürzzuschlag to Gloggnitz Route Add-On,2015,19.99,325990,Dovetail Games
4516,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",OH! RPG!,2015,2.99,421810,RosePortal Games
4517,"['Action', 'Indie', 'Simulation', 'Strategy']",Gulf of Aden - Task Force Somalia,2015,8.99,407100,BlewScreen
4518,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Gabe Newell Simulator 2.0,2015,3.0,407420,Antonio Renna
4519,"['Action', 'Adventure']","Magicka 2: Ice, Death and Fury",2015,9.99,414651,Paradox Arctic
4520,"['Adventure', 'Indie']",Hatoful Boyfriend: Holiday Star,2015,9.99,377080,"Mediatonic,The Irregular Corporation"
4521,"['Action', 'Indie']",Rubber Ducky and the Rainbow Gun OST,2015,0.99,420810,John Szymanski
4522,"['Animation &amp; Modeling', 'Video Production']",FaceRig Winter Holidays Avatars 2015,2015,4.99,420821,Holotech Studios
4523,"['Indie', 'Racing', 'Simulation', 'Sports']",Assetto Corsa - Dream Pack 3,2015,7.99,423630,Kunos Simulazioni
4524,['Adventure'],King's Quest - Chapter 2: Rubble Without A Cause,2015,9.99,360270,The Odd Gentlemen
4525,"['Action', 'Adventure', 'Indie']",Turnover,2015,9.99,372250,Long Division LLC
4526,"['Casual', 'Indie', 'Strategy']",Gigachess,2015,3.99,415910,Gigatross Games
4527,"['Action', 'Adventure', 'Indie', 'Simulation']",Colony Assault,2015,2.99,398020,Logic tree
4528,"['Action', 'Adventure']",Call of Duty®: Black Ops III - C.O.D.E. Warriors Personalization Pack,2015,3.99,426730,Treyarch
4529,"['Action', 'Indie']",Rubber Ducky and the Rainbow Gun,2015,0.99,416550,John Szymanski
4530,"['Casual', 'Simulation']",Rocksmith® 2014 – Mötley Crüe - “Dr. Feelgood”,2015,2.99,390407,Ubisoft - San Francisco
4531,"['Casual', 'Simulation']","Rocksmith® 2014 – Mötley Crüe - “Girls, Girls, Girls”",2015,2.99,390408,Ubisoft - San Francisco
4532,"['Casual', 'Simulation']",Rocksmith® 2014 – Mötley Crüe Song Pack,2015,11.99,390411,Ubisoft - San Francisco
4533,"['Action', 'Adventure']",Bubsy Two-Fur,1993,4.99,426630,Accolade
4534,"['Casual', 'Simulation']",Rocksmith® 2014 – Mötley Crüe - “Shout at the Devil”,2015,2.99,390409,Ubisoft - San Francisco
4535,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",Reign Of Kings,2015,19.99,344760,Code}{atch
4536,['Simulation'],FSX: Steam Edition - Piper Aztec Add-On,2015,19.99,379568,Aeroplane Heaven
4537,"['Adventure', 'Indie', 'Early Access']",AWAKE,2015,4.99,421110,Diios
4538,['Action'],Tom Clancy's Rainbow Six® Siege - Ultra HD Texture Pack,2015,0.0,377560,Ubisoft Montreal
4539,"['Action', 'Adventure', 'Indie']",Taimumari,2015,4.99,375520,TERNOX
4540,['RPG'],FINAL FANTASY VI,2015,15.99,382900,Square Enix
4541,"['Action', 'Indie', 'Sports']",Super Slam Dunk Touchdown,2015,15.0,388260,Tipping Goat LLC
4542,"['Adventure', 'Indie', 'RPG']",Sinless + OST,2015,4.99,340320,MGP Studios
4543,"['Action', 'Casual', 'Indie', 'Early Access']",Waves 2,2015,9.99,217120,Squid In A Box Ltd
4544,"['Action', 'Indie']",Depth - Battle-scarred Bull Skin,2015,5.99,423853,Digital Confectioners
4545,"['Action', 'Indie']",Depth - Digital Ice & Fire Pack,2015,5.99,423850,Digital Confectioners
4546,"['Action', 'Indie']",Depth - Soundtrack,2015,4.99,423852,Digital Confectioners
4547,"['Action', 'Indie']",Depth - Viktor Diver Pack,2015,5.99,418820,Digital Confectioners
4548,"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Season Pass,2015,29.99,426100,"KADOKAWA,Yoji Ojima"
4549,"['Action', 'Indie']",Depth - Digital Artbook,2015,4.99,423851,Digital Confectioners
4550,"['Action', 'Indie']",Depth - Corsair Pack,2015,4.99,414180,Digital Confectioners
4551,"['Action', 'Adventure', 'Sports']",River City Super Sports Challenge ~All Stars Special~,2015,19.99,326340,Arc System Works
4552,"['Indie', 'RPG']",MetaHuman Inc.,2015,9.99,426330,Choice of Games
4553,['Utilities'],AquaSnap Window Manager,2015,18.99,391050,Nurgo Software
4554,"['Indie', 'Strategy']",In The Dead Of Night - Urszula's Revenge,2015,4.99,416430,Axed Game Studio
4555,"['Audio Production', 'Education', 'Software Training', 'Video Production', 'Web Publishing']",liteCam Game 5:  120 FPS Game Capture + Streamer,2015,19.99,428800,Rsupport Inc.
4556,"['Indie', 'Early Access']",Mines of Mars,2015,6.99,413740,Wickey Ware
4557,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",The Withering,2015,9.99,427950,CM Softworks
4558,"['Action', 'Adventure', 'Indie', 'Simulation']",Dinosaur Hunt - Dragon Hunter Expansion Pack,2015,0.99,408102,ANPA.US
4559,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",The fall of gods,2015,1.99,424170,GeexGames
4560,['Indie'],Goodnight Butcher,2015,1.99,426040,Perfect Square Studios
4561,"['Action', 'Adventure', 'Indie']",Retaliation,2015,0.0,418280,"Cameron Baxter,Billy Jazz Hills Stickley"
4562,"['Adventure', 'Indie']",The Room of Black & White Soundtracks,2015,0.99,429990,Studio Wonderkey
4563,"['Indie', 'Massively Multiplayer', 'Strategy']",Cards and Castles,2015,0.0,360730,Red Team Games
4564,"['Adventure', 'Indie']",The Room of Black & White,2015,4.99,402000,Studio Wonderkey
4565,"['Casual', 'Indie']",Swapperoo,2015,4.99,410150,Fallen Tree Games Ltd
4566,"['Action', 'Adventure', 'Indie']",Frizzy,2015,2.99,391100,Team Frizz
4567,"['Action', 'Adventure']",Assassin's Creed Syndicate - Jack The Ripper,2015,14.99,405080,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios"
4568,"['Action', 'Casual', 'Indie']",Hatch and Slay,2015,1.99,428760,Myrolit Studios
4569,"['Action', 'Adventure']",Assassin's Creed Syndicate Season Pass,2015,29.99,371020,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios"
4570,"['Casual', 'Simulation']",Rocksmith® 2014 – Stone Temple Pilots - “Plush”,2015,2.99,390412,Ubisoft - San Francisco
4571,"['Casual', 'Indie', 'RPG']",Our Nation's Miner,2015,5.99,360040,Lord Bytesworth
4572,"['Casual', 'Simulation']",Rocksmith® 2014 – Stone Temple Pilots - “Sex Type Thing”,2015,2.99,390414,Ubisoft - San Francisco
4573,"['Casual', 'Simulation']",Rocksmith® 2014 – Stone Temple Pilots - “Creep”,2015,2.99,390415,Ubisoft - San Francisco
4574,"['Casual', 'Simulation']",Rocksmith® 2014 – Stone Temple Pilots - “Interstate Love Song”,2015,2.99,390413,Ubisoft - San Francisco
4575,"['Casual', 'Simulation']",Rocksmith® 2014 – Stone Temple Pilots - “Big Empty”,2015,2.99,390417,Ubisoft - San Francisco
4576,"['Casual', 'Simulation']",Rocksmith® 2014 – Stone Temple Pilots Song Pack,2015,13.99,390418,Ubisoft - San Francisco
4577,"['Action', 'Adventure']",Batman™: Arkham Knight - Season of Infamy: Most Wanted Expansion,2015,9.99,401635,Rocksteady Studios
4578,"['Action', 'Adventure']",Batman™: Arkham Knight Crime Fighter Challenge Pack #5,2015,1.99,401626,Rocksteady Studios
4579,"['Casual', 'Simulation']",Rocksmith® 2014 – Stone Temple Pilots - “Wicked Garden”,2015,2.99,390416,Ubisoft - San Francisco
4580,"['Action', 'Adventure', 'Indie']",Valzar,2015,9.99,405810,Whale Nebula
4581,"['Action', 'Adventure']",Batman™: Arkham Knight - Original Arkham Batmobile,2015,1.99,405032,Rocksteady Studios
4582,"['Action', 'Adventure', 'Casual', 'Indie']",Resilience: Wave Survival,2015,5.99,429490,Jimbob Games
4583,"['Action', 'Adventure', 'Indie']",Adventure in the Tower of Flight,2015,7.99,368830,"Pixel Barrage Entertainment, Inc."
4584,"['Action', 'Adventure', 'Indie']",Game Soundtrack,2015,2.99,430940,"Pixel Barrage Entertainment, Inc."
4585,['Simulation'],RTK Maker - Face CG Nobunyaga Set - 三国志ツクール顔登録素材『のぶニャがの野望』セット＋シナリオ,2015,4.99,426743,"KOEI TECMO GAMES CO., LTD."
4586,['Simulation'],RTK Maker - Face CG Koei SLG Set - 三国志ツクール顔登録素材「コーエーSLG」セット+シナリオ,2015,4.99,426740,"KOEI TECMO GAMES CO., LTD."
4587,['Simulation'],RTK Maker - Face CG Taiko Risshiden V Set - 三国志ツクール顔登録素材「太閤立志伝V」セット+シナリオ,2015,2.99,426741,"KOEI TECMO GAMES CO., LTD."
4588,['Simulation'],RTK Maker - Face CG Warriors Set - 三国志ツクール顔登録素材「無双」セット+シナリオ,2015,2.99,426742,"KOEI TECMO GAMES CO., LTD."
4589,"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Bionite: Origins,2015,11.99,414770,Platoon Studios
4590,"['Indie', 'Simulation']",Gridworld,2015,0.99,396890,DopplerFrog
4591,['Casual'],Solitaire Christmas. Match 2 Cards,2015,4.99,428510,Creobit
4592,"['Massively Multiplayer', 'Simulation']",Steel Ocean - Repulse Package,2015,0.0,430110,ICE Entertainment
4593,"['Massively Multiplayer', 'Simulation']",Steel Ocean - Original SoundTrack Vol.1,2015,0.0,398310,ICE Entertainment
4594,"['Casual', 'Indie', 'Strategy']",12 Labours of Hercules IV: Mother Nature (Platinum Edition),2015,2.99,396800,"Jetdogs Studios,Zoom Out Games"
4595,"['Action', 'Indie']",Taimumari — Soundtrack,2015,1.99,376230,TERNOX
4596,"['Indie', 'Massively Multiplayer', 'Strategy']",Астролорды: Оружие Пришельцев,2015,0.0,431060,Aratog LLC
4597,"['Indie', 'Massively Multiplayer', 'Strategy']",Aстролорды: Опытный строитель,2015,0.0,431050,Aratog LLC
4598,"['Massively Multiplayer', 'Simulation', 'Sports']",Fishing Planet: St.Patrick's Pack,2015,0.0,422473,Fishing Planet LLC
4599,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Elysium: Blood Games,2016,1.99,430080,SimProse Studios
4600,['Simulation'],What's under your blanket !?,2016,0.99,432020,5Wolf
4601,"['Adventure', 'Casual', 'Indie']",Strawberry Vinegar Original Soundtrack,2016,4.99,432510,ebi-hime
4602,"['Adventure', 'Casual', 'Indie']",Strawberry Vinegar,2016,9.99,407340,ebi-hime
4603,"['Adventure', 'Casual', 'Indie']",The Sad Story of Emmeline Burns,2016,0.0,429940,ebi-hime
4604,"['Action', 'Adventure', 'Indie', 'RPG']",Suits: A Business RPG,2016,0.99,410670,Technomancy Studios
4605,['Action'],Kung Fu Panda Showdown of Legendary Legends,2016,9.99,369230,Vicious Cycle Software
4606,['Simulation'],FSX: Steam Edition - Extra 300S Add-On,2016,19.99,379570,Alabeo
4607,"['Action', 'Casual', 'Indie', 'Strategy']",Age of Steel: Recharge,2016,6.99,421060,Quaint Emerald
4608,['Action'],Kung Fu Panda: Bao and Panda Vista,2016,0.99,413800,Vicious Cycle Software
4609,['Action'],Kung Fu Panda: Kai and Master's Garden,2016,0.99,413811,Vicious Cycle Software
4610,['Action'],Kung Fu Panda: Master Chicken and Li,2016,0.0,413810,Vicious Cycle Software
4611,"['Action', 'Adventure', 'Indie']",Squirbs,2016,4.99,429700,Team Indev
4612,"['Action', 'Adventure', 'Indie']",The Growth Journey,2016,3.99,416610,Cleverweek
4613,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",Divergence: Online,2016,19.99,422940,Stained Glass Llama
4614,['Simulation'],Train Simulator: DB BR 474.3 EMU Add-On,2016,12.99,325987,Dovetail Games
4615,['Simulation'],Train Simulator: Hamburg-Lübeck Railway Route Add-On,2016,19.99,325988,Dovetail Games
4616,"['Action', 'Adventure', 'Indie']",The Growth Journey - Soundtrack,2016,0.99,431820,Cleverweek
4617,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 KTM 450 SX-F MX,2016,2.99,429901,"Rainbow Studios,THQ Nordic"
4618,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - KTM 450 SX ATV,2016,2.99,429902,"Rainbow Studios,THQ Nordic"
4619,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - Supercross Track Pack 1,2016,9.99,420890,"Rainbow Studios,THQ Nordic"
4620,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - Supercross Track Pack 2,2016,9.99,421160,"Rainbow Studios,THQ Nordic"
4621,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - Supercross Track Pack 3,2016,9.99,421161,"Rainbow Studios,THQ Nordic"
4622,"['Action', 'Casual', 'Indie', 'Early Access']",Sniper Tactical,2016,4.99,374170,fragOut Studio
4623,"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - Supercross Track Pack 4,2016,9.99,421162,"Rainbow Studios,THQ Nordic"
4624,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']",a Family of Grave Diggers,2016,9.99,383020,Ludvig Larsson
4625,"['Action', 'Indie', 'Simulation', 'Early Access']",Feed and Grow: Fish,2016,14.99,429050,Old B1ood
4626,"['Action', 'Indie', 'Early Access']",Dead TrailZ,2016,9.99,349150,"Galactic Bits, Inc"
4627,"['Indie', 'RPG', 'Strategy']",Punch Club,2016,9.99,394310,Lazy Bear Games
4628,"['Casual', 'Indie']",Chiptune Champion,2016,9.99,372690,Blake Garner
4629,"['Adventure', 'Indie']",Space Pilgrim Episode II: Epsilon Indi,2016,1.99,431710,"Pilgrim Adventures,GrabTheGames Studios"
4630,['Action'],GGXrd Character Unlock - ELPHELT VALENTINE,2016,1.99,419471,Arc System Works
4631,['Action'],GGXrd Character Unlock - SIN KISKE,2016,1.99,419470,Arc System Works
4632,['Action'],GGXrd Character Unlock - LEO WHITEFANG,2016,1.99,419472,Arc System Works
4633,"['Adventure', 'Indie']",Wooden Floor 2 - Resurrection,2016,1.99,433790,pheenix93
4634,"['Indie', 'Strategy']",Ground Breakers,2016,4.99,376250,UnitedIndie
4635,"['Indie', 'Strategy']",Forbidden Planet,2013,0.99,434610,Faton
4636,['Adventure'],Elansar,2012,1.99,435070,OrionSoft
4637,"['Casual', 'Indie', 'Simulation', 'Strategy']",Pixel Survivors,2016,3.99,342970,"Sachonski,Renamilanesi,Sith"
4638,"['Adventure', 'Indie']",Dark Night,2016,3.99,434150,NighthoodGames
4639,"['Action', 'Casual', 'Indie']",The Great Escape,2016,3.99,434800,XiNFiNiTY Games
4640,"['Indie', 'Simulation']",Welcome to Boon Hill - OST,2016,4.99,429760,Matthew Ritter
4641,['Audio Production'],Sound Forge Mac 2.0 - Steam Powered,2016,99.99,207340,MAGIX Software GmbH
4642,['Adventure'],Philia : the Sequel to Elansar,2014,2.99,435080,OrionSoft
4643,"['Indie', 'RPG', 'Strategy']",Tharsis,2016,14.99,323060,Choice Provisions
4644,"['Adventure', 'Indie']","That Dragon, Cancer",2016,9.99,419460,Numinous Games
4645,"['Action', 'Adventure']",Assassin’s Creed® Chronicles: India,2016,9.99,359610,Climax Studios
4646,"['Adventure', 'Indie']",Walk The Light - Soundtrack,2016,2.99,433390,Anti Crunch Studios
4647,"['Adventure', 'Casual']",New York Mysteries: High Voltage,2016,6.99,392970,FIVE-BN GAMES
4648,['Simulation'],FSX: Steam Edition - World Environment 2012 Add-On,2016,12.99,379562,Zinertek
4649,['Simulation'],FSX: Steam Edition - HD Airport Graphics Add-On,2016,12.99,379560,Zinertek
4650,['Simulation'],FSX: Steam Edition - Natural Tree Environment X Add-On,2016,11.99,379561,Zinertek
4651,"['Adventure', 'Indie']","J.U.L.I.A.:Among the Stars - Soundtrack, Hintbook, Untold",2016,4.99,360340,CBE Software s.r.o.
4652,"['Adventure', 'Indie', 'RPG']",3DRPG,2016,0.99,431840,Doomster Entertainment
4653,"['Casual', 'Simulation']",Rocksmith® 2014 – Thirty Seconds to Mars - “The Kill”,2016,2.99,390424,Ubisoft - San Francisco
4654,"['Casual', 'Simulation']",Rocksmith® 2014 – Thirty Seconds to Mars - “This Is War”,2016,2.99,390427,Ubisoft - San Francisco
4655,"['Casual', 'Simulation']",Rocksmith® 2014 – Thirty Seconds to Mars - “From Yesterday”,2016,2.99,390425,Ubisoft - San Francisco
4656,"['Casual', 'Simulation']",Rocksmith® 2014 – Thirty Seconds to Mars - “Closer to the Edge”,2016,2.99,390428,Ubisoft - San Francisco
4657,"['Casual', 'Simulation']",Rocksmith® 2014 – Thirty Seconds to Mars - “Kings and Queens”,2016,2.99,390426,Ubisoft - San Francisco
4658,"['Casual', 'Simulation']",Rocksmith® 2014 – Thirty Seconds to Mars Song Pack,2016,11.99,390429,Ubisoft - San Francisco
4659,"['Casual', 'Racing']",Eight Mini Racers,2016,0.99,434890,David Mulder
4660,['Action'],Tom Clancy's Rainbow Six® Siege - The Safari Bundle,2016,4.99,417461,Ubisoft Montreal
4661,"['Action', 'Indie', 'RPG', 'Strategy']",Space Grunts,2016,9.99,371430,Orangepixel
4662,['Action'],Deadhunt,2005,4.99,435250,REL Games
4663,"['Action', 'Indie']",Big Action Mega Fight!,2016,1.99,357120,Double Stallion Games
4664,"['Action', 'Adventure', 'Indie', 'Simulation']",Dinosaur Hunt - Medieval Knights Hunter Expansion Pack,2016,0.99,434940,ANPA.US
